"		지점번호",지점명,일시,평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),"	최대풍속시각",최대순간풍속(m/s),최대순간풍속풍향(deg),"	최대순간풍속시각"
"		100",대관령,2017-09-16,3.5,5.5,90,12:20,9.1,90,12:15
"		100",대관령,2017-09-17,2.8,4.3,70,11:42,7.8,90,2:17
"		100",대관령,2017-09-18,3.1,7.1,270,13:23,10.7,250,11:33
"		100",대관령,2017-09-19,4.2,9.4,270,12:49,14.6,250,22:19
"		100",대관령,2017-09-20,4.5,8.8,270,4:56,14,270,5:38
"		100",대관령,2017-09-21,1.2,3.6,230,12:16,7.5,340,11:23
"		100",대관령,2017-09-22,1.9,5.4,270,14:59,7.2,290,15:09
"		100",대관령,2017-09-23,2.6,5.6,250,10:22,8.4,290,10:27
"		100",대관령,2017-09-24,2.8,6.1,250,14:24,8.8,250,14:58
"		100",대관령,2017-09-25,2.1,4.9,90,13:50,7.6,110,14:53
"		100",대관령,2017-09-26,1.6,4.1,110,12:41,6.1,110,13:33
"		100",대관령,2017-09-27,1.9,5.7,70,18:30,10.2,70,18:23
"		100",대관령,2017-09-28,4.4,8.9,270,15:25,15.8,270,15:16
"		100",대관령,2017-09-29,4.7,8.5,250,15:39,13.5,270,19:57
"		100",대관령,2017-09-30,5.3,9.4,270,11:16,14.6,270,11:03
"		100",대관령,2017-10-01,1.8,6.4,270,14:00,8.9,290,13:57
"		100",대관령,2017-10-02,1.4,4.2,50,13:20,8.4,50,13:30
"		100",대관령,2017-10-03,1.9,6,50,6:53,10.2,70,7:03
"		100",대관령,2017-10-04,1.9,4.5,90,15:31,7.1,110,15:02
"		100",대관령,2017-10-05,1,3.4,90,13:31,5.5,70,13:26
"		100",대관령,2017-10-06,1.3,3.7,90,15:00,5.9,90,14:53
"		100",대관령,2017-10-07,1.3,3.3,90,14:26,5.2,90,13:58
"		100",대관령,2017-10-08,1.5,4.1,90,13:42,8.9,230,12:38
"		100",대관령,2017-10-09,2.9,6.3,270,12:18,9.4,270,10:21
"		100",대관령,2017-10-10,2,4.3,90,12:19,6.4,90,12:23
"		100",대관령,2017-10-11,2.6,6.9,270,14:15,11.1,250,14:19
"		100",대관령,2017-10-12,1.8,3.4,290,22:27,5,270,20:50
"		100",대관령,2017-10-13,2.2,5,20,12:39,7.4,50,12:18
"		100",대관령,2017-10-14,1.6,4.7,90,14:04,7.3,110,14:46
"		100",대관령,2017-10-15,1.6,4.7,90,13:44,7.2,70,11:49
"		100",대관령,2017-10-16,1.4,4.5,90,14:21,6.1,110,13:41
"		100",대관령,2017-10-17,1.8,4.6,90,12:52,6.7,90,15:08
"		100",대관령,2017-10-18,2.1,4,110,0:22,6.4,140,0:19
"		100",대관령,2017-10-19,1.3,3.8,90,11:29,6.1,110,11:22
"		100",대관령,2017-10-20,1.2,4.4,90,13:09,6.9,110,13:08
"		100",대관령,2017-10-21,1.4,4.3,50,14:14,6.5,110,13:04
"		100",대관령,2017-10-22,5.2,8.2,50,16:09,15.1,70,11:00
"		100",대관령,2017-10-23,3.1,6.7,70,0:56,11.6,70,0:56
"		100",대관령,2017-10-24,1.1,4,90,14:33,5.9,70,15:05
"		100",대관령,2017-10-25,1.5,4.3,290,16:43,6.4,290,9:39
"		100",대관령,2017-10-26,1.1,4.6,110,14:24,6.4,90,14:39
"		100",대관령,2017-10-27,1.5,4.2,70,14:33,6.3,70,12:57
"		100",대관령,2017-10-28,1.5,4.8,110,15:26,6.5,110,15:19
"		100",대관령,2017-10-29,2.9,7.5,270,13:50,11.6,270,13:34
"		100",대관령,2017-10-30,3.2,6.9,250,14:33,10.3,270,14:32
"		100",대관령,2017-10-31,4.2,7.9,270,22:12,12.5,270,19:02
"		100",대관령,2017-11-01,6,10,270,12:48,14.2,250,3:41
"		100",대관령,2017-11-02,2.9,6,250,13:59,9.4,270,13:52
"		100",대관령,2017-11-03,4.7,7.8,270,11:10,11.9,270,11:01
"		100",대관령,2017-11-04,3.5,8.5,270,20:04,11.5,270,20:10
"		100",대관령,2017-11-05,3.6,7.8,270,23:17,11.5,270,23:17
"		100",대관령,2017-11-06,4.6,8.6,270,1:42,12.8,270,2:13
"		100",대관령,2017-11-07,4.7,8.7,270,22:42,12.9,270,22:41
"		100",대관령,2017-11-08,6.3,10.6,270,13:08,15.2,270,13:01
"		100",대관령,2017-11-09,1.2,4.1,90,16:36,6.6,180,12:26
"		100",대관령,2017-11-10,7.3,13,270,14:40,21.7,250,15:50
"		100",대관령,2017-11-11,3.6,10,270,2:55,15.2,320,0:38
"		100",대관령,2017-11-12,2.6,6.3,270,15:53,8.8,290,15:45
"		100",대관령,2017-11-13,5.5,10.4,270,22:14,15.9,270,23:46
"		100",대관령,2017-11-14,8.7,11.4,270,11:55,18.8,270,2:59
"		100",대관령,2017-11-15,8.6,13.5,270,14:24,21,270,12:13
"		100",대관령,2017-11-16,3.8,6.6,270,10:53,8.9,290,0:03
"		100",대관령,2017-11-17,3.9,9.4,270,20:20,14.3,290,20:35
"		100",대관령,2017-11-18,4,7.4,270,0:11,11.7,290,0:09
"		100",대관령,2017-11-19,5.5,11.1,270,12:58,16.5,270,13:00
"		100",대관령,2017-11-20,5.4,9.8,270,21:03,16,290,18:19
"		100",대관령,2017-11-21,3.5,7.2,250,14:53,10.7,270,15:19
"		100",대관령,2017-11-22,5.7,9.1,270,13:26,13.3,270,15:41
"		100",대관령,2017-11-23,6.4,11,270,15:00,17.8,270,14:54
"		100",대관령,2017-11-24,6.3,11.9,270,18:37,18.6,270,16:39
"		100",대관령,2017-11-25,5.3,9.6,250,13:29,15.4,270,12:40
"		100",대관령,2017-11-26,2.5,7,270,14:16,11.2,270,14:30
"		100",대관령,2017-11-27,2.4,6.3,290,13:07,9.1,320,13:18
"		100",대관령,2017-11-28,6,9.8,270,18:24,15.9,270,18:22
"		100",대관령,2017-11-29,5,9.5,270,5:43,14.4,320,6:43
"		100",대관령,2017-11-30,4.5,7.7,270,19:13,10.5,270,14:06
"		100",대관령,2017-12-01,5.3,8.5,270,15:51,13.7,270,15:49
"		100",대관령,2017-12-02,4.2,7.4,250,0:33,10.2,270,0:25
"		100",대관령,2017-12-03,4.8,8.6,270,14:00,13,270,5:02
"		100",대관령,2017-12-04,5.9,9.2,270,13:18,14,270,14:04
"		100",대관령,2017-12-05,5.3,9.5,270,16:12,15,270,15:23
"		100",대관령,2017-12-06,4.1,7.2,270,18:05,11.1,270,17:59
"		100",대관령,2017-12-07,4.6,7.9,290,15:16,13.4,290,13:51
"		100",대관령,2017-12-08,4.3,10,270,18:29,14.4,270,18:21
"		100",대관령,2017-12-09,4.7,9.4,270,15:44,13.1,270,15:15
"		100",대관령,2017-12-10,6.6,12.3,270,23:07,19.1,250,15:34
"		100",대관령,2017-12-11,9.4,12.6,270,5:20,20.3,290,12:18
"		100",대관령,2017-12-12,5.8,10.4,270,9:54,15.3,270,9:48
"		100",대관령,2017-12-13,3.6,6.8,270,3:01,9.9,250,4:18
