지점,지점명,일시,평균 지면온도(°C)
106,동해,2017-01-01,0.7
106,동해,2017-01-02,3.1
106,동해,2017-01-03,1.9
106,동해,2017-01-04,2.2
106,동해,2017-01-05,1.6
106,동해,2017-01-06,3.7
106,동해,2017-01-07,2.6
106,동해,2017-01-08,5.5
106,동해,2017-01-09,2.6
106,동해,2017-01-10,-1.3
106,동해,2017-01-11,-2.9
106,동해,2017-01-12,-1.1
106,동해,2017-01-13,-2.9
106,동해,2017-01-14,-4.7
106,동해,2017-01-15,-3.8
106,동해,2017-01-16,-1.4
106,동해,2017-01-17,-1.4
106,동해,2017-01-18,0.3
106,동해,2017-01-19,0.8
106,동해,2017-01-20,-0.7
106,동해,2017-01-21,0.0
106,동해,2017-01-22,0.0
106,동해,2017-01-23,-0.1
106,동해,2017-01-24,-0.2
106,동해,2017-01-25,-0.6
106,동해,2017-01-26,-0.9
106,동해,2017-01-27,-0.3
106,동해,2017-01-28,-0.9
106,동해,2017-01-29,1.6
106,동해,2017-01-30,0.5
106,동해,2017-01-31,0.2
106,동해,2017-02-01,-0.3
106,동해,2017-02-02,-0.3
106,동해,2017-02-03,1.4
106,동해,2017-02-04,2.8
106,동해,2017-02-05,3.6
106,동해,2017-02-06,1.1
106,동해,2017-02-07,1.1
106,동해,2017-02-08,1.9
106,동해,2017-02-09,0.3
106,동해,2017-02-10,-0.8
106,동해,2017-02-11,-0.4
106,동해,2017-02-12,0.3
106,동해,2017-02-13,0.8
106,동해,2017-02-14,2.2
106,동해,2017-02-15,3.1
106,동해,2017-02-16,7.4
106,동해,2017-02-17,7.5
106,동해,2017-02-18,1.3
106,동해,2017-02-19,4.5
106,동해,2017-02-20,6.5
106,동해,2017-02-21,4.5
106,동해,2017-02-22,4.3
106,동해,2017-02-23,4.7
106,동해,2017-02-24,2.4
106,동해,2017-02-25,4.5
106,동해,2017-02-26,3.9
106,동해,2017-02-27,3.3
106,동해,2017-02-28,6.1
106,동해,2017-03-01,7.7
106,동해,2017-03-02,4.2
106,동해,2017-03-03,4.5
106,동해,2017-03-04,4.5
106,동해,2017-03-05,7.2
106,동해,2017-03-06,3.9
106,동해,2017-03-07,3.7
106,동해,2017-03-08,4.3
106,동해,2017-03-09,6.0
106,동해,2017-03-10,7.9
106,동해,2017-03-11,9.0
106,동해,2017-03-12,8.8
106,동해,2017-03-13,9.1
106,동해,2017-03-14,5.5
106,동해,2017-03-15,5.2
106,동해,2017-03-16,7.5
106,동해,2017-03-17,8.6
106,동해,2017-03-18,8.8
106,동해,2017-03-19,10.6
106,동해,2017-03-20,8.6
106,동해,2017-03-21,6.2
106,동해,2017-03-22,8.3
106,동해,2017-03-23,6.8
106,동해,2017-03-24,9.2
106,동해,2017-03-25,7.7
106,동해,2017-03-26,8.8
106,동해,2017-03-27,6.6
106,동해,2017-03-28,9.0
106,동해,2017-03-29,11.7
106,동해,2017-03-30,13.8
106,동해,2017-03-31,8.8
106,동해,2017-04-01,7.9
106,동해,2017-04-02,11.7
106,동해,2017-04-03,13.9
106,동해,2017-04-04,14.8
106,동해,2017-04-05,12.9
106,동해,2017-04-06,13.8
106,동해,2017-04-07,17.0
106,동해,2017-04-08,18.1
106,동해,2017-04-09,12.8
106,동해,2017-04-10,15.6
106,동해,2017-04-11,13.5
106,동해,2017-04-12,15.5
106,동해,2017-04-13,16.2
106,동해,2017-04-14,15.8
106,동해,2017-04-15,19.7
106,동해,2017-04-16,20.7
106,동해,2017-04-17,13.1
106,동해,2017-04-18,15.9
106,동해,2017-04-19,14.9
106,동해,2017-04-20,14.0
106,동해,2017-04-21,15.8
106,동해,2017-04-22,18.5
106,동해,2017-04-23,19.6
106,동해,2017-04-24,21.2
106,동해,2017-04-25,20.7
106,동해,2017-04-26,18.6
106,동해,2017-04-27,17.2
106,동해,2017-04-28,21.8
106,동해,2017-04-29,22.3
106,동해,2017-04-30,23.3
106,동해,2017-05-01,23.7
106,동해,2017-05-02,21.5
106,동해,2017-05-03,22.5
106,동해,2017-05-04,22.2
106,동해,2017-05-05,26.5
106,동해,2017-05-06,24.3
106,동해,2017-05-07,24.3
106,동해,2017-05-08,25.7
106,동해,2017-05-09,19.7
106,동해,2017-05-10,16.5
106,동해,2017-05-11,23.1
106,동해,2017-05-12,21.5
106,동해,2017-05-13,21.5
106,동해,2017-05-14,22.1
106,동해,2017-05-15,21.5
106,동해,2017-05-16,23.1
106,동해,2017-05-17,25.2
106,동해,2017-05-18,27.8
106,동해,2017-05-19,31.3
106,동해,2017-05-20,31.6
106,동해,2017-05-21,29.0
106,동해,2017-05-22,24.7
106,동해,2017-05-23,24.9
106,동해,2017-05-24,22.1
106,동해,2017-05-25,24.2
106,동해,2017-05-26,21.8
106,동해,2017-05-27,25.9
106,동해,2017-05-28,26.7
106,동해,2017-05-29,29.6
106,동해,2017-05-30,25.0
106,동해,2017-05-31,27.6
106,동해,2017-06-01,22.0
106,동해,2017-06-02,20.9
106,동해,2017-06-03,24.1
106,동해,2017-06-04,26.0
106,동해,2017-06-05,27.0
106,동해,2017-06-06,21.3
106,동해,2017-06-07,19.6
106,동해,2017-06-08,28.3
106,동해,2017-06-09,28.5
106,동해,2017-06-10,29.0
106,동해,2017-06-11,28.3
106,동해,2017-06-12,28.6
106,동해,2017-06-13,24.8
106,동해,2017-06-14,24.4
106,동해,2017-06-15,28.8
106,동해,2017-06-16,27.1
106,동해,2017-06-17,28.5
106,동해,2017-06-18,28.4
106,동해,2017-06-19,27.9
106,동해,2017-06-20,28.5
106,동해,2017-06-21,29.5
106,동해,2017-06-22,31.1
106,동해,2017-06-23,30.2
106,동해,2017-06-24,25.8
106,동해,2017-06-25,25.3
106,동해,2017-06-26,26.8
106,동해,2017-06-27,31.6
106,동해,2017-06-28,31.5
106,동해,2017-06-29,29.9
106,동해,2017-06-30,34.0
106,동해,2017-07-01,29.0
106,동해,2017-07-02,24.8
106,동해,2017-07-03,25.4
106,동해,2017-07-04,24.9
106,동해,2017-07-05,27.8
106,동해,2017-07-06,30.2
106,동해,2017-07-07,29.2
106,동해,2017-07-08,26.7
106,동해,2017-07-09,30.1
106,동해,2017-07-10,25.6
106,동해,2017-07-11,29.4
106,동해,2017-07-12,32.3
106,동해,2017-07-13,34.1
106,동해,2017-07-14,34.9
106,동해,2017-07-15,29.0
106,동해,2017-07-16,28.2
106,동해,2017-07-17,30.3
106,동해,2017-07-18,33.1
106,동해,2017-07-19,34.0
106,동해,2017-07-20,35.3
106,동해,2017-07-21,33.9
106,동해,2017-07-22,26.2
106,동해,2017-07-23,24.6
106,동해,2017-07-24,25.9
106,동해,2017-07-25,26.8
106,동해,2017-07-26,28.8
106,동해,2017-07-27,24.9
106,동해,2017-07-28,25.0
106,동해,2017-07-29,24.3
106,동해,2017-07-30,29.6
106,동해,2017-07-31,24.0
106,동해,2017-08-01,25.6
106,동해,2017-08-02,27.2
106,동해,2017-08-03,29.9
106,동해,2017-08-04,32.5
106,동해,2017-08-05,33.7
106,동해,2017-08-06,34.4
106,동해,2017-08-07,30.4
106,동해,2017-08-08,30.5
106,동해,2017-08-09,26.3
106,동해,2017-08-10,24.7
106,동해,2017-08-11,23.8
106,동해,2017-08-12,26.1
106,동해,2017-08-13,24.7
106,동해,2017-08-14,24.0
106,동해,2017-08-15,23.1
106,동해,2017-08-16,23.0
106,동해,2017-08-17,23.6
106,동해,2017-08-18,25.9
106,동해,2017-08-19,24.5
106,동해,2017-08-20,25.0
106,동해,2017-08-21,27.0
106,동해,2017-08-22,34.5
106,동해,2017-08-23,26.5
106,동해,2017-08-24,26.5
106,동해,2017-08-25,28.6
106,동해,2017-08-26,25.5
106,동해,2017-08-27,23.2
106,동해,2017-08-28,24.2
106,동해,2017-08-29,22.5
106,동해,2017-08-30,21.7
106,동해,2017-08-31,23.4
106,동해,2017-09-01,24.4
106,동해,2017-09-02,24.3
106,동해,2017-09-03,24.2
106,동해,2017-09-04,23.9
106,동해,2017-09-05,20.7
106,동해,2017-09-06,21.8
106,동해,2017-09-07,25.7
106,동해,2017-09-08,25.9
106,동해,2017-09-09,25.0
106,동해,2017-09-10,23.9
106,동해,2017-09-11,20.3
106,동해,2017-09-12,24.6
106,동해,2017-09-13,21.5
106,동해,2017-09-14,21.6
106,동해,2017-09-15,28.0
106,동해,2017-09-16,20.7
106,동해,2017-09-17,19.6
106,동해,2017-09-18,22.8
106,동해,2017-09-19,22.6
106,동해,2017-09-20,21.8
106,동해,2017-09-21,22.3
106,동해,2017-09-22,22.7
106,동해,2017-09-23,22.2
106,동해,2017-09-24,23.4
106,동해,2017-09-25,23.8
106,동해,2017-09-26,24.5
106,동해,2017-09-27,19.9
106,동해,2017-09-28,20.0
106,동해,2017-09-29,18.0
106,동해,2017-09-30,20.0
106,동해,2017-10-01,16.2
106,동해,2017-10-02,18.0
106,동해,2017-10-03,16.1
106,동해,2017-10-04,17.1
106,동해,2017-10-05,16.3
106,동해,2017-10-06,15.7
106,동해,2017-10-07,19.0
106,동해,2017-10-08,20.5
106,동해,2017-10-09,21.1
106,동해,2017-10-10,19.0
106,동해,2017-10-11,17.1
106,동해,2017-10-12,15.0
106,동해,2017-10-13,14.5
106,동해,2017-10-14,14.3
106,동해,2017-10-15,15.6
106,동해,2017-10-16,16.3
106,동해,2017-10-17,16.8
106,동해,2017-10-18,13.9
106,동해,2017-10-19,15.4
106,동해,2017-10-20,16.1
106,동해,2017-10-21,15.9
106,동해,2017-10-22,13.9
106,동해,2017-10-23,12.7
106,동해,2017-10-24,11.7
106,동해,2017-10-25,12.5
106,동해,2017-10-26,14.2
106,동해,2017-10-27,15.7
106,동해,2017-10-28,16.7
106,동해,2017-10-29,14.2
106,동해,2017-10-30,10.0
106,동해,2017-10-31,8.7
106,동해,2017-11-01,11.2
106,동해,2017-11-02,12.9
106,동해,2017-11-03,12.6
106,동해,2017-11-04,8.8
106,동해,2017-11-05,7.2
106,동해,2017-11-06,8.9
106,동해,2017-11-07,12.1
106,동해,2017-11-08,12.3
106,동해,2017-11-09,10.2
106,동해,2017-11-10,11.2
106,동해,2017-11-11,6.3
106,동해,2017-11-12,6.3
106,동해,2017-11-13,7.5
106,동해,2017-11-14,8.0
106,동해,2017-11-15,4.2
106,동해,2017-11-16,2.2
106,동해,2017-11-17,4.7
106,동해,2017-11-18,3.1
106,동해,2017-11-19,0.3
106,동해,2017-11-20,1.9
106,동해,2017-11-21,1.6
106,동해,2017-11-22,3.9
106,동해,2017-11-23,0.7
106,동해,2017-11-24,1.1
106,동해,2017-11-25,3.0
106,동해,2017-11-26,4.5
106,동해,2017-11-27,3.8
106,동해,2017-11-28,5.6
106,동해,2017-11-29,6.9
106,동해,2017-11-30,3.7
106,동해,2017-12-01,0.5
106,동해,2017-12-02,1.1
106,동해,2017-12-03,2.9
106,동해,2017-12-04,3.0
106,동해,2017-12-05,-0.9
106,동해,2017-12-06,0.6
106,동해,2017-12-07,2.9
106,동해,2017-12-08,0.0
106,동해,2017-12-09,0.7
106,동해,2017-12-10,2.1
106,동해,2017-12-11,-1.5
106,동해,2017-12-12,-3.2
106,동해,2017-12-13,-3.1
106,동해,2017-12-14,-1.5
106,동해,2017-12-15,-0.6
106,동해,2017-12-16,-0.9
106,동해,2017-12-17,-2.9
106,동해,2017-12-18,-1.3
106,동해,2017-12-19,-1.0
106,동해,2017-12-20,-1.5
106,동해,2017-12-21,-0.3
106,동해,2017-12-22,0.6
106,동해,2017-12-23,2.0
106,동해,2017-12-24,4.1
106,동해,2017-12-25,0.4
106,동해,2017-12-26,-0.9
106,동해,2017-12-27,-2.3
106,동해,2017-12-28,-1.8
106,동해,2017-12-29,0.4
106,동해,2017-12-30,2.3
106,동해,2017-12-31,1.8
106,동해,2018-01-01,-0.1
106,동해,2018-01-02,0.3
106,동해,2018-01-03,-0.7
106,동해,2018-01-04,-0.3
106,동해,2018-01-05,0.7
106,동해,2018-01-06,-0.1
