ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),Æò±Õ Àü¿î·®(1/10),Æò±Õ ÁßÇÏÃþ¿î·®(1/10)
105,°­¸ª,2022-04-01,6.6,4.6,3.3
105,°­¸ª,2022-04-02,9.3,0.1,0.0
105,°­¸ª,2022-04-03,11.1,0.1,0.0
105,°­¸ª,2022-04-04,14.7,0.5,0.0
105,°­¸ª,2022-04-05,16.5,5.4,1.3
105,°­¸ª,2022-04-06,12.7,4.4,2.1
105,°­¸ª,2022-04-07,13.6,3.0,1.9
105,°­¸ª,2022-04-08,16.0,0.3,0.0
105,°­¸ª,2022-04-09,23.3,0.6,0.0
105,°­¸ª,2022-04-10,25.4,2.0,0.3
105,°­¸ª,2022-04-11,24.4,2.4,0.5
105,°­¸ª,2022-04-12,19.7,5.0,3.3
105,°­¸ª,2022-04-13,8.9,9.6,5.1
105,°­¸ª,2022-04-14,9.5,9.1,5.4
105,°­¸ª,2022-04-15,10.2,3.5,3.5
105,°­¸ª,2022-04-16,14.0,0.3,0.1
105,°­¸ª,2022-04-17,17.6,2.4,1.0
105,°­¸ª,2022-04-18,17.3,6.3,2.5
105,°­¸ª,2022-04-19,16.3,1.3,0.6
105,°­¸ª,2022-04-20,20.9,0.3,0.0
105,°­¸ª,2022-04-21,20.0,3.3,0.6
105,°­¸ª,2022-04-22,21.1,6.0,3.3
105,°­¸ª,2022-04-23,16.7,7.3,1.0
105,°­¸ª,2022-04-24,24.1,4.1,0.6
105,°­¸ª,2022-04-25,22.0,7.4,0.8
105,°­¸ª,2022-04-26,20.8,7.5,3.4
105,°­¸ª,2022-04-27,15.0,1.1,1.0
105,°­¸ª,2022-04-28,13.3,8.6,5.9
105,°­¸ª,2022-04-29,9.5,8.9,3.1
105,°­¸ª,2022-04-30,13.1,6.5,3.9
105,°­¸ª,2022-05-01,14.8,4.0,2.0
105,°­¸ª,2022-05-02,11.7,2.6,1.3
105,°­¸ª,2022-05-03,17.6,1.3,0.1
105,°­¸ª,2022-05-04,23.7,1.4,0.4
105,°­¸ª,2022-05-05,23.5,2.5,0.1
105,°­¸ª,2022-05-06,22.9,4.4,1.0
105,°­¸ª,2022-05-07,14.9,9.0,5.1
105,°­¸ª,2022-05-08,13.7,9.4,2.8
105,°­¸ª,2022-05-09,16.7,2.0,1.3
105,°­¸ª,2022-05-10,15.6,5.8,0.4
105,°­¸ª,2022-05-11,17.9,6.6,4.4
105,°­¸ª,2022-05-12,16.9,7.4,3.1
105,°­¸ª,2022-05-13,13.2,9.4,5.1
105,°­¸ª,2022-05-14,15.8,4.8,0.8
105,°­¸ª,2022-05-15,15.9,1.5,0.1
105,°­¸ª,2022-05-16,19.9,2.7,1.5
105,°­¸ª,2022-05-17,20.9,2.6,0.5
105,°­¸ª,2022-05-18,24.0,3.0,0.5
105,°­¸ª,2022-05-19,23.4,5.9,1.0
105,°­¸ª,2022-05-20,24.8,5.4,1.1
105,°­¸ª,2022-05-21,25.3,2.5,0.9
105,°­¸ª,2022-05-22,21.8,3.5,1.3
105,°­¸ª,2022-05-23,23.6,3.3,0.5
105,°­¸ª,2022-05-24,28.0,4.4,0.1
105,°­¸ª,2022-05-25,26.4,7.1,2.3
105,°­¸ª,2022-05-26,22.1,3.8,1.4
105,°­¸ª,2022-05-27,20.6,6.0,3.8
105,°­¸ª,2022-05-28,26.9,1.1,0.0
105,°­¸ª,2022-05-29,26.2,2.4,0.0
105,°­¸ª,2022-05-30,19.0,8.9,7.3
105,°­¸ª,2022-05-31,23.0,2.4,0.6
105,°­¸ª,2022-06-01,23.9,3.4,0.6
105,°­¸ª,2022-06-02,24.8,1.5,0.0
105,°­¸ª,2022-06-03,19.8,5.5,3.4
105,°­¸ª,2022-06-04,20.4,8.0,4.1
105,°­¸ª,2022-06-05,20.4,9.6,5.3
105,°­¸ª,2022-06-06,16.1,9.6,5.6
105,°­¸ª,2022-06-07,15.6,8.9,5.9
105,°­¸ª,2022-06-08,17.4,5.6,4.0
105,°­¸ª,2022-06-09,17.7,8.4,2.4
105,°­¸ª,2022-06-10,21.1,5.8,1.5
105,°­¸ª,2022-06-11,19.5,7.4,5.4
105,°­¸ª,2022-06-12,19.8,6.5,4.8
105,°­¸ª,2022-06-13,20.4,8.0,3.0
105,°­¸ª,2022-06-14,18.1,7.8,4.5
105,°­¸ª,2022-06-15,16.4,8.5,6.5
105,°­¸ª,2022-06-16,21.9,4.1,1.9
105,°­¸ª,2022-06-17,27.5,2.0,0.0
105,°­¸ª,2022-06-18,28.3,4.1,1.8
105,°­¸ª,2022-06-19,28.5,3.4,2.4
105,°­¸ª,2022-06-20,27.9,0.9,0.4
105,°­¸ª,2022-06-21,25.9,3.5,1.3
105,°­¸ª,2022-06-22,26.9,5.0,3.1
105,°­¸ª,2022-06-23,25.3,8.6,3.6
105,°­¸ª,2022-06-24,27.7,5.8,1.4
105,°­¸ª,2022-06-25,30.5,2.1,0.0
105,°­¸ª,2022-06-26,29.2,8.0,1.8
105,°­¸ª,2022-06-27,28.4,10.0,3.5
105,°­¸ª,2022-06-28,31.2,9.9,4.5
105,°­¸ª,2022-06-29,30.6,9.9,3.3
105,°­¸ª,2022-06-30,25.5,9.4,2.4
105,°­¸ª,2022-07-01,30.3,3.0,0.9
105,°­¸ª,2022-07-02,29.3,1.9,0.1
105,°­¸ª,2022-07-03,30.2,5.8,0.8
105,°­¸ª,2022-07-04,29.3,6.3,1.1
105,°­¸ª,2022-07-05,27.7,7.0,3.9
105,°­¸ª,2022-07-06,26.7,7.4,5.9
105,°­¸ª,2022-07-07,30.0,8.9,3.6
105,°­¸ª,2022-07-08,30.8,7.4,4.3
105,°­¸ª,2022-07-09,28.1,7.0,5.3
105,°­¸ª,2022-07-10,25.5,8.0,6.8
105,°­¸ª,2022-07-11,24.5,7.5,5.0
105,°­¸ª,2022-07-12,23.5,7.9,5.3
105,°­¸ª,2022-07-13,23.2,10.0,6.0
105,°­¸ª,2022-07-14,23.2,5.6,5.0
105,°­¸ª,2022-07-15,23.9,7.5,4.3
105,°­¸ª,2022-07-16,25.2,7.4,3.5
105,°­¸ª,2022-07-17,25.2,6.5,3.3
105,°­¸ª,2022-07-18,26.3,6.1,4.8
105,°­¸ª,2022-07-19,26.1,7.6,5.4
105,°­¸ª,2022-07-20,28.7,9.8,4.0
105,°­¸ª,2022-07-21,22.9,6.9,5.1
105,°­¸ª,2022-07-22,23.4,5.1,3.1
105,°­¸ª,2022-07-23,24.4,7.9,2.1
105,°­¸ª,2022-07-24,26.0,7.8,3.5
105,°­¸ª,2022-07-25,25.4,4.6,3.9
105,°­¸ª,2022-07-26,24.7,5.0,3.5
105,°­¸ª,2022-07-27,25.5,7.1,2.5
105,°­¸ª,2022-07-28,26.1,5.0,4.3
105,°­¸ª,2022-07-29,26.7,5.8,5.8
105,°­¸ª,2022-07-30,27.1,7.0,4.1
105,°­¸ª,2022-07-31,26.4,9.5,8.0
105,°­¸ª,2022-08-01,27.4,8.8,3.3
105,°­¸ª,2022-08-02,28.5,8.8,5.8
105,°­¸ª,2022-08-03,30.9,7.3,3.6
105,°­¸ª,2022-08-04,31.1,4.5,1.4
105,°­¸ª,2022-08-05,33.4,4.9,2.5
105,°­¸ª,2022-08-06,33.0,5.9,1.3
105,°­¸ª,2022-08-07,33.0,6.8,1.9
105,°­¸ª,2022-08-08,29.5,10.0,2.3
105,°­¸ª,2022-08-09,26.1,10.0,
105,°­¸ª,2022-08-10,24.2,9.4,6.0
105,°­¸ª,2022-08-11,25.1,8.6,4.4
105,°­¸ª,2022-08-12,27.7,2.3,0.5
105,°­¸ª,2022-08-13,26.3,7.4,3.6
105,°­¸ª,2022-08-14,27.3,8.1,3.5
105,°­¸ª,2022-08-15,30.4,10.0,3.8
105,°­¸ª,2022-08-16,28.7,6.3,4.5
105,°­¸ª,2022-08-17,24.9,6.3,4.8
105,°­¸ª,2022-08-18,25.8,6.0,2.3
105,°­¸ª,2022-08-19,27.7,9.0,3.9
105,°­¸ª,2022-08-20,25.0,6.8,3.9
105,°­¸ª,2022-08-21,25.6,2.5,1.1
105,°­¸ª,2022-08-22,28.2,7.1,1.4
105,°­¸ª,2022-08-23,25.2,8.9,6.5
105,°­¸ª,2022-08-24,23.1,7.8,3.6
105,°­¸ª,2022-08-25,23.7,9.1,2.4
105,°­¸ª,2022-08-26,25.7,4.6,2.5
105,°­¸ª,2022-08-27,23.5,3.5,1.9
105,°­¸ª,2022-08-28,22.2,1.5,0.3
105,°­¸ª,2022-08-29,21.2,9.0,6.0
105,°­¸ª,2022-08-30,19.8,9.9,4.1
105,°­¸ª,2022-08-31,20.6,9.3,5.4
105,°­¸ª,2022-09-01,23.1,6.8,2.3
105,°­¸ª,2022-09-02,22.2,5.8,3.1
105,°­¸ª,2022-09-03,23.0,5.4,3.6
105,°­¸ª,2022-09-04,22.3,9.5,4.9
105,°­¸ª,2022-09-05,21.0,10.0,6.8
105,°­¸ª,2022-09-06,22.0,5.6,2.9
105,°­¸ª,2022-09-07,24.1,0.0,0.0
105,°­¸ª,2022-09-08,22.7,0.6,0.1
105,°­¸ª,2022-09-09,21.8,2.1,0.5
105,°­¸ª,2022-09-10,21.3,8.1,3.8
105,°­¸ª,2022-09-11,22.8,9.3,2.5
105,°­¸ª,2022-09-12,23.0,9.5,1.8
105,°­¸ª,2022-09-13,23.3,10.0,5.3
105,°­¸ª,2022-09-14,23.1,8.6,3.5
105,°­¸ª,2022-09-15,22.9,7.6,5.4
105,°­¸ª,2022-09-16,24.0,5.5,3.5
105,°­¸ª,2022-09-17,25.6,6.6,2.4
105,°­¸ª,2022-09-18,24.3,9.9,6.6
105,°­¸ª,2022-09-19,20.7,8.5,6.0
105,°­¸ª,2022-09-20,17.0,5.6,4.4
105,°­¸ª,2022-09-21,17.2,0.9,0.4
105,°­¸ª,2022-09-22,19.0,5.8,2.6
105,°­¸ª,2022-09-23,20.8,5.4,1.8
105,°­¸ª,2022-09-24,20.2,2.3,1.0
105,°­¸ª,2022-09-25,19.4,8.3,2.8
105,°­¸ª,2022-09-26,20.7,7.1,2.9
105,°­¸ª,2022-09-27,19.9,1.9,0.0
105,°­¸ª,2022-09-28,19.7,5.0,0.0
105,°­¸ª,2022-09-29,22.3,0.6,0.1
105,°­¸ª,2022-09-30,23.9,1.0,0.0
105,°­¸ª,2022-10-01,24.8,2.6,1.1
105,°­¸ª,2022-10-02,20.6,9.4,3.8
105,°­¸ª,2022-10-03,20.5,9.4,4.3
105,°­¸ª,2022-10-04,17.0,8.1,5.8
105,°­¸ª,2022-10-05,13.1,9.9,5.6
105,°­¸ª,2022-10-06,14.0,9.5,4.5
105,°­¸ª,2022-10-07,13.3,9.5,4.6
105,°­¸ª,2022-10-08,14.0,6.9,4.6
105,°­¸ª,2022-10-09,15.5,9.4,3.0
105,°­¸ª,2022-10-10,12.9,2.9,2.0
105,°­¸ª,2022-10-11,14.3,0.3,0.0
105,°­¸ª,2022-10-12,15.4,0.0,0.0
105,°­¸ª,2022-10-13,16.8,1.8,1.0
105,°­¸ª,2022-10-14,16.9,8.5,2.9
105,°­¸ª,2022-10-15,18.6,5.8,4.1
105,°­¸ª,2022-10-16,18.1,9.9,5.6
105,°­¸ª,2022-10-17,15.2,7.1,4.1
105,°­¸ª,2022-10-18,11.4,0.6,0.1
105,°­¸ª,2022-10-19,11.8,0.0,0.0
105,°­¸ª,2022-10-20,16.5,2.4,1.4
105,°­¸ª,2022-10-21,19.1,8.5,7.8
105,°­¸ª,2022-10-22,19.6,3.1,3.1
105,°­¸ª,2022-10-23,12.6,7.8,2.9
105,°­¸ª,2022-10-24,8.5,7.0,2.1
105,°­¸ª,2022-10-25,9.9,8.3,3.3
105,°­¸ª,2022-10-26,13.7,2.9,1.4
105,°­¸ª,2022-10-27,15.8,4.0,2.5
105,°­¸ª,2022-10-28,13.4,9.5,4.9
105,°­¸ª,2022-10-29,13.2,8.1,4.1
105,°­¸ª,2022-10-30,13.2,8.0,7.1
105,°­¸ª,2022-10-31,14.1,5.1,1.6
105,°­¸ª,2022-11-01,16.3,2.5,0.5
105,°­¸ª,2022-11-02,14.5,0.1,0.1
105,°­¸ª,2022-11-03,13.8,8.0,3.5
105,°­¸ª,2022-11-04,9.1,0.3,0.0
105,°­¸ª,2022-11-05,10.4,0.3,0.0
105,°­¸ª,2022-11-06,11.7,0.9,0.6
105,°­¸ª,2022-11-07,13.7,6.0,3.8
105,°­¸ª,2022-11-08,13.9,0.0,0.0
105,°­¸ª,2022-11-09,16.0,5.1,1.1
105,°­¸ª,2022-11-10,15.7,4.8,3.4
105,°­¸ª,2022-11-11,15.6,6.3,5.0
105,°­¸ª,2022-11-12,19.4,5.4,1.0
105,°­¸ª,2022-11-13,13.4,9.1,4.5
105,°­¸ª,2022-11-14,11.5,6.1,5.0
105,°­¸ª,2022-11-15,11.3,3.4,2.1
105,°­¸ª,2022-11-16,11.8,1.9,1.5
105,°­¸ª,2022-11-17,12.2,1.9,1.3
105,°­¸ª,2022-11-18,13.3,1.1,0.6
105,°­¸ª,2022-11-19,12.5,5.5,2.3
105,°­¸ª,2022-11-20,12.9,3.8,2.6
105,°­¸ª,2022-11-21,14.9,4.6,2.0
105,°­¸ª,2022-11-22,12.8,8.3,3.8
105,°­¸ª,2022-11-23,11.7,7.9,4.3
105,°­¸ª,2022-11-24,11.1,2.9,1.1
105,°­¸ª,2022-11-25,16.0,2.3,0.3
105,°­¸ª,2022-11-26,12.9,0.0,0.0
105,°­¸ª,2022-11-27,9.4,3.1,0.8
105,°­¸ª,2022-11-28,10.8,8.0,4.4
105,°­¸ª,2022-11-29,11.5,8.6,3.1
105,°­¸ª,2022-11-30,0.4,2.8,0.6
105,°­¸ª,2022-12-01,-1.1,1.4,1.1
105,°­¸ª,2022-12-02,0.6,0.8,0.1
105,°­¸ª,2022-12-03,6.3,6.1,2.4
105,°­¸ª,2022-12-04,2.4,7.4,2.9
105,°­¸ª,2022-12-05,1.7,3.5,1.5
105,°­¸ª,2022-12-06,2.7,2.4,1.6
105,°­¸ª,2022-12-07,6.8,0.9,0.5
105,°­¸ª,2022-12-08,7.6,3.9,2.0
105,°­¸ª,2022-12-09,6.9,4.6,3.0
105,°­¸ª,2022-12-10,5.9,5.3,1.4
105,°­¸ª,2022-12-11,5.3,4.4,2.8
105,°­¸ª,2022-12-12,6.4,6.5,2.9
105,°­¸ª,2022-12-13,3.6,3.9,2.5
105,°­¸ª,2022-12-14,-4.7,1.4,0.0
105,°­¸ª,2022-12-15,0.1,6.0,2.0
105,°­¸ª,2022-12-16,0.5,4.9,3.0
105,°­¸ª,2022-12-17,-2.9,2.8,1.3
105,°­¸ª,2022-12-18,-5.8,0.5,0.0
105,°­¸ª,2022-12-19,-3.0,0.8,0.0
105,°­¸ª,2022-12-20,1.4,,
105,°­¸ª,2022-12-21,4.7,7.8,2.9
105,°­¸ª,2022-12-22,-3.8,1.8,0.0
105,°­¸ª,2022-12-23,-8.4,3.3,1.9
105,°­¸ª,2022-12-24,-0.7,5.4,1.4
105,°­¸ª,2022-12-25,2.1,1.4,0.4
105,°­¸ª,2022-12-26,1.7,3.4,0.0
105,°­¸ª,2022-12-27,3.2,3.0,1.9
105,°­¸ª,2022-12-28,1.5,2.6,1.8
105,°­¸ª,2022-12-29,0.2,0.8,0.0
105,°­¸ª,2022-12-30,2.1,0.8,0.0
105,°­¸ª,2022-12-31,2.4,0.6,0.0
105,°­¸ª,2023-01-01,4.8,1.6,0.8
105,°­¸ª,2023-01-02,1.6,,
105,°­¸ª,2023-01-03,1.3,0.5,0.0
105,°­¸ª,2023-01-04,2.5,0.4,0.0
105,°­¸ª,2023-01-05,3.6,1.0,0.1
105,°­¸ª,2023-01-06,5.5,6.0,1.8
105,°­¸ª,2023-01-07,4.5,4.5,2.8
105,°­¸ª,2023-01-08,5.9,2.0,1.3
105,°­¸ª,2023-01-09,6.9,4.9,4.1
105,°­¸ª,2023-01-10,6.9,2.4,2.0
105,°­¸ª,2023-01-11,10.8,1.9,0.4
105,°­¸ª,2023-01-12,12.7,3.1,2.1
105,°­¸ª,2023-01-13,9.3,7.8,5.6
105,°­¸ª,2023-01-14,5.4,9.5,6.4
105,°­¸ª,2023-01-15,1.4,8.8,5.6
105,°­¸ª,2023-01-16,0.4,0.0,
105,°­¸ª,2023-01-17,-0.8,7.5,
105,°­¸ª,2023-01-18,1.1,2.6,1.5
105,°­¸ª,2023-01-19,1.7,4.9,2.3
105,°­¸ª,2023-01-20,1.3,1.1,0.9
105,°­¸ª,2023-01-21,-0.8,1.8,0.3
105,°­¸ª,2023-01-22,1.7,8.1,5.3
105,°­¸ª,2023-01-23,3.8,4.9,1.9
105,°­¸ª,2023-01-24,-8.4,2.3,0.5
105,°­¸ª,2023-01-25,-7.2,2.1,0.8
105,°­¸ª,2023-01-26,-2.4,8.0,5.9
105,°­¸ª,2023-01-27,-3.3,1.3,0.1
105,°­¸ª,2023-01-28,-3.5,1.6,0.0
105,°­¸ª,2023-01-29,0.4,3.8,1.6
105,°­¸ª,2023-01-30,1.7,1.3,0.0
105,°­¸ª,2023-01-31,5.8,1.4,0.1
105,°­¸ª,2023-02-01,5.4,1.9,0.4
105,°­¸ª,2023-02-02,0.6,4.8,0.6
105,°­¸ª,2023-02-03,1.4,6.3,4.9
105,°­¸ª,2023-02-04,3.0,0.6,0.0
105,°­¸ª,2023-02-05,5.1,1.0,0.9
105,°­¸ª,2023-02-06,6.8,2.9,0.5
105,°­¸ª,2023-02-07,4.0,5.3,2.8
105,°­¸ª,2023-02-08,3.3,1.9,1.0
105,°­¸ª,2023-02-09,3.6,6.6,4.0
105,°­¸ª,2023-02-10,3.2,6.6,5.6
105,°­¸ª,2023-02-11,5.8,3.8,0.1
105,°­¸ª,2023-02-12,7.7,6.8,3.8
105,°­¸ª,2023-02-13,4.0,9.6,6.5
105,°­¸ª,2023-02-14,2.2,7.6,4.3
105,°­¸ª,2023-02-15,1.4,9.4,5.0
105,°­¸ª,2023-02-16,4.2,3.0,1.8
105,°­¸ª,2023-02-17,7.6,6.8,2.1
105,°­¸ª,2023-02-18,8.8,8.4,7.5
105,°­¸ª,2023-02-19,8.6,3.5,1.8
105,°­¸ª,2023-02-20,3.2,2.0,0.4
105,°­¸ª,2023-02-21,1.2,2.3,0.4
105,°­¸ª,2023-02-22,6.0,4.6,2.6
105,°­¸ª,2023-02-23,9.4,3.3,2.8
105,°­¸ª,2023-02-24,6.7,5.8,3.1
105,°­¸ª,2023-02-25,2.1,6.1,3.8
105,°­¸ª,2023-02-26,5.5,0.5,0.0
105,°­¸ª,2023-02-27,12.2,0.1,0.0
105,°­¸ª,2023-02-28,12.2,6.0,1.8
105,°­¸ª,2023-03-01,9.9,6.1,4.0
105,°­¸ª,2023-03-02,5.1,2.4,0.9
105,°­¸ª,2023-03-03,10.5,0.5,0.0
105,°­¸ª,2023-03-04,9.4,3.4,0.0
105,°­¸ª,2023-03-05,10.4,1.4,1.1
105,°­¸ª,2023-03-06,15.6,2.3,0.9
105,°­¸ª,2023-03-07,18.7,1.9,0.6
105,°­¸ª,2023-03-08,17.9,5.0,2.4
105,°­¸ª,2023-03-09,10.5,6.1,5.0
105,°­¸ª,2023-03-10,12.8,2.0,1.9
105,°­¸ª,2023-03-11,11.3,7.9,6.3
105,°­¸ª,2023-03-12,8.8,8.5,5.6
105,°­¸ª,2023-03-13,6.2,4.5,1.6
105,°­¸ª,2023-03-14,11.8,8.0,6.8
105,°­¸ª,2023-03-15,15.5,4.8,3.5
105,°­¸ª,2023-03-16,8.4,6.4,0.1
105,°­¸ª,2023-03-17,8.1,6.8,2.5
105,°­¸ª,2023-03-18,9.8,2.3,1.5
105,°­¸ª,2023-03-19,13.0,0.6,0.0
105,°­¸ª,2023-03-20,15.4,4.6,1.9
105,°­¸ª,2023-03-21,16.7,2.0,2.0
105,°­¸ª,2023-03-22,15.3,3.5,0.9
105,°­¸ª,2023-03-23,12.3,8.1,4.6
105,°­¸ª,2023-03-24,9.1,8.5,7.9
105,°­¸ª,2023-03-25,9.4,7.9,7.5
105,°­¸ª,2023-03-26,8.1,6.9,4.5
105,°­¸ª,2023-03-27,9.4,1.6,1.1
105,°­¸ª,2023-03-28,12.1,0.3,0.1
105,°­¸ª,2023-03-29,14.6,0.9,0.3
105,°­¸ª,2023-03-30,20.6,1.8,0.1
105,°­¸ª,2023-03-31,17.5,0.6,0.1
105,°­¸ª,2023-04-01,14.5,1.0,0.5
105,°­¸ª,2023-04-02,13.3,0.1,0.1
105,°­¸ª,2023-04-03,13.4,2.5,0.9
105,°­¸ª,2023-04-04,14.2,8.8,1.9
105,°­¸ª,2023-04-05,14.4,9.6,5.1
105,°­¸ª,2023-04-06,14.8,7.9,4.1
105,°­¸ª,2023-04-07,14.2,2.4,0.9
105,°­¸ª,2023-04-08,12.2,0.6,0.1
105,°­¸ª,2023-04-09,16.1,0.0,0.0
105,°­¸ª,2023-04-10,19.3,3.3,1.1
105,°­¸ª,2023-04-11,19.6,5.8,2.0
105,°­¸ª,2023-04-12,15.1,0.6,0.6
105,°­¸ª,2023-04-13,18.0,4.8,3.8
105,°­¸ª,2023-04-14,16.6,7.6,4.8
105,°­¸ª,2023-04-15,10.2,8.4,6.6
105,°­¸ª,2023-04-16,10.2,7.5,3.9
105,°­¸ª,2023-04-17,12.9,5.1,3.6
105,°­¸ª,2023-04-18,13.9,5.1,1.1
105,°­¸ª,2023-04-19,16.0,2.9,0.8
105,°­¸ª,2023-04-20,23.6,4.8,0.6
105,°­¸ª,2023-04-21,14.8,6.1,5.3
105,°­¸ª,2023-04-22,13.1,5.8,1.5
105,°­¸ª,2023-04-23,13.1,6.9,2.4
105,°­¸ª,2023-04-24,13.6,6.9,2.6
105,°­¸ª,2023-04-25,12.7,8.9,4.0
105,°­¸ª,2023-04-26,12.9,4.0,2.0
105,°­¸ª,2023-04-27,17.7,1.1,0.0
105,°­¸ª,2023-04-28,22.1,4.6,1.1
105,°­¸ª,2023-04-29,18.0,8.4,4.1
105,°­¸ª,2023-04-30,17.2,3.5,2.5
105,°­¸ª,2023-05-01,15.2,3.4,1.3
105,°­¸ª,2023-05-02,20.1,6.0,0.8
105,°­¸ª,2023-05-03,22.9,5.1,0.6
105,°­¸ª,2023-05-04,23.9,6.6,0.9
105,°­¸ª,2023-05-05,17.9,9.8,4.5
105,°­¸ª,2023-05-06,10.9,8.9,7.4
105,°­¸ª,2023-05-07,11.4,7.3,1.3
105,°­¸ª,2023-05-08,16.3,0.0,0.0
105,°­¸ª,2023-05-09,23.6,2.6,0.1
105,°­¸ª,2023-05-10,20.4,4.1,1.0
105,°­¸ª,2023-05-11,18.6,5.0,2.9
105,°­¸ª,2023-05-12,18.6,7.1,0.6
105,°­¸ª,2023-05-13,18.2,6.4,2.0
105,°­¸ª,2023-05-14,18.6,4.8,3.0
105,°­¸ª,2023-05-15,22.2,4.0,2.0
105,°­¸ª,2023-05-16,30.1,3.0,0.4
105,°­¸ª,2023-05-17,28.7,4.5,0.0
105,°­¸ª,2023-05-18,22.6,8.1,5.3
105,°­¸ª,2023-05-19,16.7,6.9,6.4
105,°­¸ª,2023-05-20,21.9,4.1,0.1
105,°­¸ª,2023-05-21,23.8,8.8,3.1
105,°­¸ª,2023-05-22,19.3,6.4,1.8
105,°­¸ª,2023-05-23,18.9,1.8,0.8
105,°­¸ª,2023-05-24,21.1,5.5,1.4
105,°­¸ª,2023-05-25,22.7,6.1,2.0
105,°­¸ª,2023-05-26,23.0,6.5,1.8
105,°­¸ª,2023-05-27,22.8,9.1,3.3
105,°­¸ª,2023-05-28,19.0,10.0,6.6
105,°­¸ª,2023-05-29,20.4,7.9,6.1
105,°­¸ª,2023-05-30,18.7,7.1,5.4
105,°­¸ª,2023-05-31,20.4,5.3,3.6
105,°­¸ª,2023-06-01,24.3,7.1,2.5
105,°­¸ª,2023-06-02,22.8,5.6,2.6
105,°­¸ª,2023-06-03,24.4,1.9,0.4
105,°­¸ª,2023-06-04,25.9,4.0,1.3
105,°­¸ª,2023-06-05,26.3,4.1,0.9
105,°­¸ª,2023-06-06,25.1,4.4,1.5
105,°­¸ª,2023-06-07,25.9,4.4,0.3
105,°­¸ª,2023-06-08,26.3,7.7,1.0
105,°­¸ª,2023-06-09,21.9,3.9,1.8
105,°­¸ª,2023-06-10,20.8,9.0,4.5
105,°­¸ª,2023-06-11,20.1,6.0,3.3
105,°­¸ª,2023-06-12,20.9,6.1,4.5
105,°­¸ª,2023-06-13,21.4,6.3,3.9
105,°­¸ª,2023-06-14,19.7,6.5,2.6
105,°­¸ª,2023-06-15,20.9,5.5,2.8
105,°­¸ª,2023-06-16,26.1,2.1,0.0
105,°­¸ª,2023-06-17,29.2,3.3,0.1
105,°­¸ª,2023-06-18,25.0,6.5,1.4
105,°­¸ª,2023-06-19,22.5,5.4,3.0
105,°­¸ª,2023-06-20,20.6,8.5,2.6
105,°­¸ª,2023-06-21,18.1,7.3,5.8
105,°­¸ª,2023-06-22,20.5,6.0,2.6
105,°­¸ª,2023-06-23,20.7,3.9,2.5
105,°­¸ª,2023-06-24,21.7,1.6,0.5
105,°­¸ª,2023-06-25,23.3,5.0,1.6
105,°­¸ª,2023-06-26,20.9,9.6,5.9
105,°­¸ª,2023-06-27,26.0,4.9,1.8
105,°­¸ª,2023-06-28,28.3,4.4,0.8
105,°­¸ª,2023-06-29,24.4,8.8,4.4
105,°­¸ª,2023-06-30,20.6,7.9,4.6
105,°­¸ª,2023-07-01,24.4,3.1,2.4
105,°­¸ª,2023-07-02,26.8,6.6,1.1
105,°­¸ª,2023-07-03,23.3,3.3,2.6
105,°­¸ª,2023-07-04,24.1,7.5,3.8
105,°­¸ª,2023-07-05,28.0,4.3,1.9
105,°­¸ª,2023-07-06,29.8,8.3,2.4
105,°­¸ª,2023-07-07,27.1,7.1,1.8
105,°­¸ª,2023-07-08,23.8,5.6,3.1
105,°­¸ª,2023-07-09,24.3,6.5,4.3
105,°­¸ª,2023-07-10,29.2,6.0,1.8
105,°­¸ª,2023-07-11,26.8,7.9,2.4
105,°­¸ª,2023-07-12,27.5,7.6,3.3
105,°­¸ª,2023-07-13,25.4,10.0,4.3
105,°­¸ª,2023-07-14,28.0,9.5,2.8
105,°­¸ª,2023-07-15,26.3,9.6,3.8
105,°­¸ª,2023-07-16,26.9,9.6,4.0
105,°­¸ª,2023-07-17,27.5,9.0,5.5
105,°­¸ª,2023-07-18,24.7,9.4,2.5
105,°­¸ª,2023-07-19,25.0,3.5,3.1
105,°­¸ª,2023-07-20,25.7,2.9,0.0
105,°­¸ª,2023-07-21,26.0,3.9,3.1
105,°­¸ª,2023-07-22,27.5,5.1,3.9
105,°­¸ª,2023-07-23,27.5,10.0,4.1
105,°­¸ª,2023-07-24,28.5,8.0,4.3
105,°­¸ª,2023-07-25,30.7,7.5,1.8
105,°­¸ª,2023-07-26,30.4,8.5,3.0
105,°­¸ª,2023-07-27,31.1,4.1,1.3
105,°­¸ª,2023-07-28,31.7,1.5,0.3
105,°­¸ª,2023-07-29,30.9,2.9,0.1
105,°­¸ª,2023-07-30,31.6,4.8,2.3
105,°­¸ª,2023-07-31,30.5,5.3,1.1
105,°­¸ª,2023-08-01,29.8,4.9,1.4
105,°­¸ª,2023-08-02,32.9,6.3,1.0
105,°­¸ª,2023-08-03,33.4,4.1,0.8
105,°­¸ª,2023-08-04,33.2,4.9,1.5
105,°­¸ª,2023-08-05,32.4,1.9,0.5
105,°­¸ª,2023-08-06,28.1,8.5,5.9
105,°­¸ª,2023-08-07,24.9,8.0,7.8
105,°­¸ª,2023-08-08,23.3,5.5,3.8
105,°­¸ª,2023-08-09,22.3,9.1,5.0
